restaurant,reviewer,review,rating,metadata,time,year,length,word_count,suspicious_len,suspicious_dup,possible_ai,restaurant_name,rating_value,category,keywords
Cascade - Radisson Hyderabad Hitec City,Mahesh,it was really amazing experience went there for our wedding anniversary with my kid thoroughly enjoyed the food great ambiance and amazing hospitality they have decorated the table and arranged a candle light dinner they didnt charge anything for my kid gave some specially prepared food for her and a very good welcome drink i want to mention special thanks to salim who is the head of the hospitality there and nischit who took care of us for almost 2 hours 30 mins i dont have any complaints from the starters to deserts everything was so perfect it was a perfect wedding anniversary never forget this thoroughly enjoyed to the core i would recommend everyone to try bill was just 2100 rs as he gave discount of 20 which i didnt believe initially thanks again salim it was amazing,5,1 Review,2019-01-28 22:30:00,2019,783,139,False,False,False,Cascade - Radisson Hyderabad Hitec City,5,General,"['amazing', 'gave', 'hospitality']"
Mathura Vilas,Neelamraju Srikanth,absolutely delicious food telugu lo cheppalante kammaga undi after several years i have found a south indian thali in hyderabad that is a perfect blend of taste and spices surprisingly every dish is tasty its very rare that restaurants dare to include karelabitter gourd in their thali i should admire the expertise of the chef who included this fry by mixing it with podi the brinjal curry bagaira baingan is exceptional i should mention the choice of the tender and tiny brinjals used in this curry aloo bajji pulihare anna paravannampongal puri papad tomato curry with hot white rice made me get sleep right after the lunch i give 5 out of 5 to the awesome chefs who can be an example to other restaurants by keeping a simple menu and still impress the food lovers even without lot of spicesgheeoil,5,"1 Review , 18 Followers",2018-11-03 20:40:00,2018,801,141,False,False,False,Mathura Vilas,5,Indian,"['curry', 'thali', 'restaurants']"
10 Downing Street,Smrati Saxena,ive been to this place about two times and i really liked the ambience interior will give you feels of london streets talking about food only good thing was lasagna other than that we ordered veg platter and lasagna rolls which were really bad in taste dj was not too good,3,"18 Reviews , 41 Followers",2019-05-23 21:04:00,2019,272,51,False,False,False,10 Downing Street,3,General,"['rolls', 'really', 'interior']"
Olive Garden,Madhup,a really nice place the ambience was very very good the views from here are killer but honestly for me and my friends their menu was not enough still worth a look,4,"16 Reviews , 10 Followers",2019-04-18 20:05:00,2019,162,32,False,False,False,Olive Garden,4,General,"['look', 'worth', 'menu']"
10 Downing Street,Rmandava70,place is awesome so their craft beers liked belgian wit and belgian strong ale both are amazing food taste and quality is good they must improve a bit on quantity after all they are charging good price for food lot to improve in service they are not vigilant about customer needs no cutlery was kept on the table until repeatedly asked for it overall it is a good experience,4,"92 Reviews , 727 Followers",2019-05-09 18:56:00,2019,374,69,False,False,False,10 Downing Street,4,General,"['improve', 'strong', 'beers']"
10 Downing Street,Arha Krishna Inamdar,its in the other side of the sln terminus out door seating is great ambeince is good but you feel bored sitting inside food was good ladies night on thursday worth the visit,4,"71 Reviews , 162 Followers",2019-04-13 18:14:00,2019,173,33,False,False,False,10 Downing Street,4,General,"['ladies', 'terminus', 'sln']"
10 Downing Street,Azarudeen Akthar Batcha,a nice noisy eventful saturday night happens here well typically if you are stags very difficult to get entry on saturdays and by luck you are in you have to dance outside of the dance floor food was above average if youre a party guy go on weekends,4,"22 Reviews , 68 Followers",2018-10-18 20:58:00,2018,249,48,False,False,False,10 Downing Street,4,General,"['dance', 'entry', 'difficult']"
Paradise,SAI KARTHIK BURANPUR,we ordered tandoori chicken as starters thats very tasty and light and then butter naan with mutton masala and as main course we ordered chicken biryani egg and mutton biryani those are very very tasty and light mutton piecs cooked with perfection,4,"1 Review , 1 Follower",2019-05-24 22:20:00,2019,247,42,False,False,False,Paradise,4,Indian,"['mutton', 'light', 'tasty']"
Cafe Eclat,Vivani,i was so glad when we shifted to our new house because it was so close to this place this is our favourite breakfast place on a lazy day especially when we are hungover the eggs benedict with salmon is my favourite our visit to cafe eclat is never complete without eating the amazing french toast do try it and you would cherish every single bite i hardly have pictures because as soon as the food arrives we just attack the one i have attached was taken to make my sister jealous,5,"14 Reviews , 5 Followers",2019-04-11 15:30:00,2019,480,92,False,False,False,Cafe Eclat,5,Cafe,"['favourite', 'toast', 'pictures']"
Olive Garden,R A,it was nice experience with team they have lovely ambience good spread of buffet need to work on service service is not up to mark what we expect from this kind of restaurants ambience 55 food 45 service 255,4,"73 Reviews , 1936 Followers",2018-11-05 21:29:00,2018,207,39,False,False,False,Olive Garden,4,General,"['service', 'expect', 'lovely']"
SKYHY,Chandann Reddy,great ambience and perfect roof top bar good service and decent variety of liquor and super pocket friendly must visit to unwind the food what ever i ordered was ok no complaints visit here to unwind one suggestion pls change the live band if the original artists hear them they will all kill them selves,4,"302 Reviews , 228 Followers",2018-11-04 21:06:00,2018,304,55,False,False,False,SKYHY,4,Bar,"['visit', 'suggestion', 'roof']"
The Fisherman's Wharf,Ranodeep Sen,goa in hyderabad these guys have cracked this juggernaut ambience 910 service 1010 food drinks 910 value for money 810 if you love goa this is the place to be in hyderabad no wonder they were packed on a weekday wednesday,4,"10 Reviews , 37 Followers",2019-03-28 11:27:00,2019,221,41,False,False,False,The Fisherman's Wharf,4,Seafood,"['hyderabad', 'weekday', 'packed']"
Tiki Shack,Prachi Pant,great ambience and music good service even though a crowded club nice rooftop as well as interiors had a good time would recommend one visit chili guava martini is really chilli no kidding,4,"25 Reviews , 133 Followers",2019-04-28 02:12:00,2019,188,33,False,False,False,Tiki Shack,4,General,"['club', 'interiors', 'rooftop']"
SKYHY,Pratipurna Panda,good for group outings they provide rooftop seating arrangements music can be better for the dance floor ambience is okay food is average good staff though they are helpful and friendly,3,"47 Reviews , 145 Followers",2018-11-29 22:32:00,2018,185,31,False,False,False,SKYHY,3,General,"['provide', 'rooftop', 'helpful']"
KS Bakers,Jameel Ali,chocolate truffle is great here ferrerro rocher pastry melts in your mouth like lava pleasant placesets the mood for a cake yummmmmyyyyyyyyyyyyyyyyyyyyyy,3,"21 Reviews , 13 Followers",2017-12-10 22:48:00,2017,153,22,False,False,False,KS Bakers,3,Dessert,"['pastry', 'mood', 'pleasant']"
Zega - Sheraton Hyderabad Hotel,Ramaiah Chowdary,hospitality by mr sai customised food by chef manisha and ambience made the dinner a perfect set i strongly recommend this place for asian cusine and wonderful fine dine experience the support staff are very courteous and understanding they were very patient with my little daughter many thanks for that,5,"16 Reviews , 14 Followers",2019-03-02 23:20:00,2019,303,50,False,False,False,Zega - Sheraton Hyderabad Hotel,5,General,"['asian', 'set', 'mr']"
Paradise,Sid,ordered mutton haleem it was awesome taste of it has been really exceptional while comparing with the big names as pista house shah ghouse definitely try if you are found of haleem,5,"15 Reviews , 3 Followers",2019-05-16 19:42:00,2019,180,32,False,False,False,Paradise,5,General,"['haleem', 'pista', 'ghouse']"
Marsala Food Company,Rishabh Kumar,i found this restaurant on zomato and also i can see the ratings of this restaurant is good i visited for lunch and ordered loose prawns chicken biryani tandoori fish tikka and tandoori prawns biryani all the dishes were superb in taste even their quality and quantity are excellent tandoori fish tikka wins my heart amongs whatever i ordered ambiance is good and loved their hospitality,4,"155 Reviews , 683 Followers",2019-03-01 12:08:00,2019,387,66,False,False,False,Marsala Food Company,4,Indian,"['tandoori', 'prawns', 'tikka']"
Tempteys,Akansha Satyam,usually i order the same shake from this place it used to be so good today i felt that the whipped cream being added had very bad smell and taste couldnt finish even half of it,3,"1 Review , 8 Followers",2018-08-29 18:01:00,2018,176,36,False,False,False,Tempteys,3,General,"['finish', 'smell', 'shake']"
eat.fit,Smrati Saxena,the food was amazingly delicious i ordered the food online and the packing and delivery service was quite impressive they even sent a complimentary cake which was delicious the best part about this app is you can order delicious food without thinking about health because everything is nutritious,5,"18 Reviews , 41 Followers",2019-03-10 11:23:00,2019,296,48,False,False,False,eat.fit,5,Dessert,"['delicious', 'app', 'sent']"
Squeeze @ The Lime,Dimple Bhatia,we have gone for office party food was excellent service was also good they have options for rooftop party we have chosen ac hall it had 45 people capacity overall good experience,5,"2 Reviews , 2 Followers",2018-10-17 13:03:00,2018,179,32,False,False,False,Squeeze @ The Lime,5,General,"['party', 'gone', 'ac']"
13 Dhaba,Sonali,visited to this place yesterday on one of my friends recommendation found it one of the best punjabi dhaba in hyderabad the tastes remind me of punjab it offers a variety of delicious home made food pice is affordable loved the cold lassi a must visit place if you are a food lover,4,"15 Reviews , 18 Followers",2019-04-15 10:14:00,2019,281,53,False,False,False,13 Dhaba,4,General,"['dhaba', 'affordable', 'lassi']"
Gal Punjab Di,Kapil Kumar Avrp,great place been there more than a couple of times loved the food especially the lassi would definitely want to go again sometime at least for the lassi p,5,"7 Reviews , 9 Followers",2019-01-24 13:27:00,2019,154,29,False,False,False,Gal Punjab Di,5,General,"['lassi', 'couple', 'especially']"
Triptify,Raj Rohit,oh my my what great parathas these guys know their game when it comes to parathas the corn and cheese parathas are brilliant their sides blend so perfectly with the parathas brilliant packaging too,5,"124 Reviews , 372 Followers",2018-08-25 12:58:00,2018,197,34,False,False,False,Triptify,5,General,"['parathas', 'oh', 'perfectly']"
